state, probability,
[1; 0; 38; 11],1.51143370348e-25,
[1; 0; 37; 12],1.049186895e-24,
[1; 0; 36; 13],6.72286679112e-24,
[1; 0; 35; 14],4.00010573755e-23,
[1; 0; 34; 15],2.22139205116e-22,
[1; 0; 33; 16],1.15651223572e-21,
[1; 0; 32; 17],5.66690995054e-21,
[1; 0; 31; 18],2.6225199917e-20,
[1; 0; 30; 19],1.1497679744e-19,
[1; 0; 29; 20],4.78878360958e-19,
[1; 0; 28; 21],1.8995508303e-18,
[1; 0; 27; 22],7.19239018357e-18,
[1; 0; 26; 23],2.60489609486e-17,
[1; 0; 25; 24],9.04116018874e-17,
[1; 0; 24; 25],3.0125145725e-16,
[1; 0; 23; 26],9.65163321888e-16,
[1; 0; 22; 27],2.97770757962e-15,
[1; 0; 21; 28],8.85868004235e-15,
[1; 0; 20; 29],2.54457947222e-14,
[1; 0; 19; 30],7.0654489956e-14,
[1; 0; 18; 31],1.89855451893e-13,
[1; 0; 17; 32],4.94217472817e-13,
[1; 0; 16; 33],1.2475247107e-12,
[1; 0; 15; 34],3.05643553879e-12,
[1; 0; 14; 35],7.27431657657e-12,
[1; 0; 13; 36],1.68319602875e-11,
[1; 0; 12; 37],3.78946565091e-11,
[1; 0; 11; 38],8.30690759134e-11,
[1; 0; 10; 39],1.77427026105e-10,
[1; 0; 9; 40],3.69491781572e-10,
[1; 0; 8; 41],7.50699155624e-10,
[1; 0; 7; 42],1.48888665747e-09,
[1; 0; 6; 43],2.88428508069e-09,
[1; 0; 5; 44],5.46047606888e-09,
[1; 0; 4; 45],1.01079479151e-08,
[1; 0; 3; 46],1.83041752317e-08,
[1; 0; 2; 47],3.24412296935e-08,
[1; 0; 1; 48],5.62990506527e-08,
[1; 0; 0; 49],9.57083860338e-08,
[0; 50; 0; 0],5.39217365026e-11,
[0; 49; 1; 0],1.43791297461e-11,
[0; 49; 0; 1],1.1977815069e-09,
[0; 48; 2; 0],3.83443460218e-12,
[0; 48; 1; 1],3.19408402109e-10,
[0; 48; 0; 2],1.33033599373e-08,
[0; 47; 3; 0],1.02251589477e-12,
[0; 47; 2; 1],8.51755739672e-11,
[0; 47; 1; 2],3.54756265293e-09,
[0; 47; 0; 3],9.8503989585e-08,
[0; 46; 4; 0],2.72670905502e-13,
[0; 46; 3; 1],2.27134864103e-11,
[0; 46; 2; 2],9.46016708242e-10,
[0; 46; 1; 3],2.62677305781e-08,
[0; 46; 0; 4],5.47025488855e-07,
[0; 45; 5; 0],7.27122415283e-14,
[0; 45; 4; 1],6.05692971451e-12,
[0; 45; 3; 2],2.5227112241e-10,
[0; 45; 2; 3],7.00472816003e-09,
[0; 45; 1; 4],1.45873463817e-07,
[0; 45; 0; 5],2.43025190527e-06,
[0; 44; 6; 0],1.93899310905e-14,
[0; 44; 5; 1],1.61518125856e-12,
[0; 44; 4; 2],6.72722993658e-11,
[0; 44; 3; 3],1.86792751091e-09,
[0; 44; 2; 4],3.88995903839e-08,
[0; 44; 1; 5],6.48067175283e-07,
[0; 44; 0; 6],8.99733260973e-06,
[0; 43; 7; 0],5.17064829514e-15,
[0; 43; 6; 1],4.30715002644e-13,
[0; 43; 5; 2],1.79392798459e-11,
[0; 43; 4; 3],4.98114003328e-10,
[0; 43; 3; 4],1.03732241111e-08,
[0; 43; 2; 5],1.72817913554e-07,
[0; 43; 1; 6],2.39928869794e-06,
[0; 43; 0; 7],2.85515354829e-05,
[0; 42; 8; 0],1.37883954653e-15,
[0; 42; 7; 1],1.14857334135e-13,
[0; 42; 6; 2],4.78380796294e-12,
[0; 42; 5; 3],1.32830400999e-10,
[0; 42; 4; 4],2.76619309862e-09,
[0; 42; 3; 5],4.60847769864e-08,
[0; 42; 2; 6],6.39810319989e-07,
[0; 42; 1; 7],7.61374280184e-06,
[0; 42; 0; 8],7.92780968614e-05,
[0; 41; 9; 0],3.6769054605e-16,
[0; 41; 8; 1],3.06286224617e-14,
[0; 41; 7; 2],1.27568212452e-12,
[0; 41; 6; 3],3.54214402962e-11,
[0; 41; 5; 4],7.37651493584e-10,
[0; 41; 4; 5],1.22892738734e-08,
[0; 41; 3; 6],1.70616085474e-07,
[0; 41; 2; 7],2.03033141553e-06,
[0; 41; 1; 8],2.11408258475e-05,
[0; 41; 0; 9],0.000195670087967,
[0; 40; 10; 0],9.80508123624e-17,
[0; 40; 9; 1],8.16763266332e-15,
[0; 40; 8; 2],3.40181900158e-13,
[0; 40; 7; 3],9.44571742024e-12,
[0; 40; 6; 4],1.96707065121e-10,
[0; 40; 5; 5],3.27713970232e-09,
[0; 40; 4; 6],4.54976228312e-08,
[0; 40; 3; 7],5.41421711263e-07,
[0; 40; 2; 8],5.63755356406e-06,
[0; 40; 1; 9],5.21786901683e-05,
[0; 40; 0; 10],0.000434648488758,
[0; 39; 11; 0],2.61468833186e-17,
[0; 39; 10; 1],2.17803537872e-15,
[0; 39; 9; 2],9.07151734517e-14,
[0; 39; 8; 3],2.51885798085e-12,
[0; 39; 7; 4],5.24552174096e-11,
[0; 39; 6; 5],8.73903921353e-10,
[0; 39; 5; 6],1.21326994318e-08,
[0; 39; 4; 7],1.44379123125e-07,
[0; 39; 3; 8],1.50334761835e-06,
[0; 39; 2; 9],1.39143173899e-05,
[0; 39; 1; 10],0.000115906263766,
[0; 39; 0; 11],0.000877726524006,
[0; 38; 12; 0],6.97250222415e-18,
[0; 38; 11; 1],5.80809434812e-16,
[0; 38; 10; 2],2.41907129408e-14,
[0; 38; 9; 3],6.71695462124e-13,
[0; 38; 8; 4],1.39880579877e-11,
[0; 38; 7; 5],2.3304104589e-10,
[0; 38; 6; 6],3.23538651788e-09,
[0; 38; 5; 7],3.85010995322e-08,
[0; 38; 4; 8],4.00892698562e-07,
[0; 38; 3; 9],3.71048464042e-06,
[0; 38; 2; 10],3.09083370302e-05,
[0; 38; 1; 11],0.000234060406598,
[0; 38; 0; 12],0.00162476932118,
[0; 37; 13; 0],1.859333928e-18,
[0; 37; 12; 1],1.5488251608e-16,
[0; 37; 11; 2],6.45085678962e-15,
[0; 37; 10; 3],1.7911879005e-13,
[0; 37; 9; 4],3.73014879984e-12,
[0; 37; 8; 5],6.21442789561e-11,
[0; 37; 7; 6],8.62769738825e-10,
[0; 37; 6; 7],1.02669598839e-08,
[0; 37; 5; 8],1.06904719706e-07,
[0; 37; 4; 9],9.8946257161e-07,
[0; 37; 3; 10],8.24222321499e-06,
[0; 37; 2; 11],6.24161084786e-05,
[0; 37; 1; 12],0.000433271819346,
[0; 37; 0; 13],0.00277627250177,
[0; 36; 14; 0],4.95822381217e-19,
[0; 36; 13; 1],4.13020043227e-17,
[0; 36; 12; 2],1.72022847868e-15,
[0; 36; 11; 3],4.77650107201e-14,
[0; 36; 10; 4],9.9470634746e-13,
[0; 36; 9; 5],1.65718077356e-11,
[0; 36; 8; 6],2.30071930547e-10,
[0; 36; 7; 7],2.73785597134e-09,
[0; 36; 6; 8],2.8507925279e-08,
[0; 36; 5; 9],2.63856685984e-07,
[0; 36; 4; 10],2.19792619251e-06,
[0; 36; 3; 11],1.66442956083e-05,
[0; 36; 2; 12],0.000115539151923,
[0; 36; 1; 13],0.000740339334426,
[0; 36; 0; 14],0.00440501903635,
[0; 35; 15; 0],1.32219301769e-19,
[0; 35; 14; 1],1.10138678286e-17,
[0; 35; 13; 2],4.58727594699e-16,
[0; 35; 12; 3],1.27373362027e-14,
[0; 35; 11; 4],2.65255026212e-13,
[0; 35; 10; 5],4.41914873319e-12,
[0; 35; 9; 6],6.1352514864e-11,
[0; 35; 8; 7],7.30094926303e-10,
[0; 35; 7; 8],7.60211341411e-09,
[0; 35; 6; 9],7.03617829883e-08,
[0; 35; 5; 10],5.86113651828e-07,
[0; 35; 4; 11],4.4384788326e-06,
[0; 35; 3; 12],3.08104405386e-05,
[0; 35; 2; 13],0.00019742382268,
[0; 35; 1; 14],0.00117467174401,
[0; 35; 0; 15],0.00652334374659,
[0; 34; 16; 0],3.52584805013e-20,
[0; 34; 15; 1],2.93703142344e-18,
[0; 34; 14; 2],1.22327358689e-16,
[0; 34; 13; 3],3.39662299025e-15,
[0; 34; 12; 4],7.0734673716e-14,
[0; 34; 11; 5],1.17843966318e-12,
[0; 34; 10; 6],1.63606706441e-11,
[0; 34; 9; 7],1.94691980511e-10,
[0; 34; 8; 8],2.02723024547e-09,
[0; 34; 7; 9],1.8763142146e-08,
[0; 34; 6; 10],1.56296973952e-07,
[0; 34; 5; 11],1.18359435636e-06,
[0; 34; 4; 12],8.21611748386e-06,
[0; 34; 3; 13],5.26463527588e-05,
[0; 34; 2; 14],0.000313245798667,
[0; 34; 1; 15],0.00173955833389,
[0; 34; 0; 16],0.00905657556862,
[0; 33; 17; 0],9.40226147492e-21,
[0; 33; 16; 1],7.83208380241e-19,
[0; 33; 15; 2],3.26206290112e-17,
[0; 33; 14; 3],9.05766131494e-16,
[0; 33; 13; 4],1.88625796734e-14,
[0; 33; 12; 5],3.14250577111e-13,
[0; 33; 11; 6],4.36284550877e-12,
[0; 33; 10; 7],5.19178615132e-11,
[0; 33; 9; 8],5.40594732578e-10,
[0; 33; 8; 9],5.00350457646e-09,
[0; 33; 7; 10],4.16791930889e-08,
[0; 33; 6; 11],3.1562516196e-07,
[0; 33; 5; 12],2.1909646642e-06,
[0; 33; 4; 13],1.40390274141e-05,
[0; 33; 3; 14],8.3532213048e-05,
[0; 33; 2; 15],0.000463882222759,
[0; 33; 1; 16],0.00241508682033,
[0; 33; 0; 17],0.0118339254102,
[0; 32; 18; 0],2.50726972875e-21,
[0; 32; 17; 1],2.0885556824e-19,
[0; 32; 16; 2],8.6988344103e-18,
[0; 32; 15; 3],2.41537635268e-16,
[0; 32; 14; 4],5.03002125047e-15,
[0; 32; 13; 5],8.38001539666e-14,
[0; 32; 12; 6],1.16342546998e-12,
[0; 32; 11; 7],1.38447630818e-11,
[0; 32; 10; 8],1.44158595475e-10,
[0; 32; 9; 9],1.33426788818e-09,
[0; 32; 8; 10],1.11144514997e-08,
[0; 32; 7; 11],8.41667099267e-08,
[0; 32; 6; 12],5.84257244278e-07,
[0; 32; 5; 13],3.74374064691e-06,
[0; 32; 4; 14],2.22752568315e-05,
[0; 32; 3; 15],0.000123701926173,
[0; 32; 2; 16],0.000644023152628,
[0; 32; 1; 17],0.00315571344538,
[0; 32; 0; 18],0.014603940544,
[0; 31; 19; 0],6.68605261562e-22,
[0; 31; 18; 1],5.5694818244e-20,
[0; 31; 17; 2],2.31968917803e-18,
[0; 31; 16; 3],6.44100361256e-17,
[0; 31; 15; 4],1.34133900125e-15,
[0; 31; 14; 5],2.23467077432e-14,
[0; 31; 13; 6],3.10246792256e-13,
[0; 31; 12; 7],3.69193682492e-12,
[0; 31; 11; 8],3.84422921591e-11,
[0; 31; 10; 9],3.55804770479e-10,
[0; 31; 9; 10],2.96385373575e-09,
[0; 31; 8; 11],2.24444559993e-08,
[0; 31; 7; 12],1.55801931938e-07,
[0; 31; 6; 13],9.98330840015e-07,
[0; 31; 5; 14],5.94006849339e-06,
[0; 31; 4; 15],3.29871803405e-05,
[0; 31; 3; 16],0.000171739507512,
[0; 31; 2; 17],0.000841523586142,
[0; 31; 1; 18],0.00389438414834,
[0; 31; 0; 19],0.0170737999632,
[0; 30; 20; 0],1.78294736566e-22,
[0; 30; 19; 1],1.48519515442e-20,
[0; 30; 18; 2],6.18583781327e-19,
[0; 30; 17; 3],1.71760096479e-17,
[0; 30; 16; 4],3.57690400635e-16,
[0; 30; 15; 5],5.95912206986e-15,
[0; 30; 14; 6],8.27324780044e-14,
[0; 30; 13; 7],9.84516487472e-13,
[0; 30; 12; 8],1.02512779177e-11,
[0; 30; 11; 9],9.48812722075e-11,
[0; 30; 10; 10],7.90360996863e-10,
[0; 30; 9; 11],5.98518827151e-09,
[0; 30; 8; 12],4.15471818852e-08,
[0; 30; 7; 13],2.66221557561e-07,
[0; 30; 6; 14],1.58401826623e-06,
[0; 30; 5; 15],8.79658143153e-06,
[0; 30; 4; 16],4.57972020416e-05,
[0; 30; 3; 17],0.000224406289826,
[0; 30; 2; 18],0.00103850244043,
[0; 30; 1; 19],0.00455301332733,
[0; 30; 0; 20],0.0189633004933,
[0; 29; 21; 0],4.75452631243e-23,
[0; 29; 20; 1],3.96052041512e-21,
[0; 29; 19; 2],1.64955675159e-19,
[0; 29; 18; 3],4.58026924329e-18,
[0; 29; 17; 4],9.5384106916e-17,
[0; 29; 16; 5],1.58909921996e-15,
[0; 29; 15; 6],2.2061994153e-14,
[0; 29; 14; 7],2.62537730213e-13,
[0; 29; 13; 8],2.73367411368e-12,
[0; 29; 12; 9],2.53016726099e-11,
[0; 29; 11; 10],2.10762932674e-10,
[0; 29; 10; 11],1.59605020708e-09,
[0; 29; 9; 12],1.1079248512e-08,
[0; 29; 8; 13],7.09924154093e-08,
[0; 29; 7; 14],4.22404871351e-07,
[0; 29; 6; 15],2.34575505038e-06,
[0; 29; 5; 16],1.22125872214e-05,
[0; 29; 4; 17],5.98416773373e-05,
[0; 29; 3; 18],0.000276933984347,
[0; 29; 2; 19],0.00121413688831,
[0; 29; 1; 20],0.0050568801358,
[0; 29; 0; 21],0.0200589578561,
[0; 28; 22; 0],1.26787368438e-23,
[0; 28; 21; 1],1.05613877825e-21,
[0; 28; 20; 2],4.39881800794e-20,
[0; 28; 19; 3],1.22140513257e-18,
[0; 28; 18; 4],2.54357618656e-17,
[0; 28; 17; 5],4.23759792346e-16,
[0; 28; 16; 6],5.88319844575e-15,
[0; 28; 15; 7],7.0010061449e-14,
[0; 28; 14; 8],7.28979764261e-13,
[0; 28; 13; 9],6.74711270165e-12,
[0; 28; 12; 10],5.62034487602e-11,
[0; 28; 11; 11],4.25613388911e-10,
[0; 28; 10; 12],2.95446627235e-09,
[0; 28; 9; 13],1.89313107917e-08,
[0; 28; 8; 14],1.12641299121e-07,
[0; 28; 7; 15],6.25534680626e-07,
[0; 28; 6; 16],3.25668992843e-06,
[0; 28; 5; 17],1.59577806367e-05,
[0; 28; 4; 18],7.38490625546e-05,
[0; 28; 3; 19],0.000323769837154,
[0; 28; 2; 20],0.00134850137068,
[0; 28; 1; 21],0.0053490554328,
[0; 28; 0; 22],0.0202534689636,
[0; 27; 23; 0],3.38099649452e-24,
[0; 27; 22; 1],2.8163700777e-22,
[0; 27; 21; 2],1.17301813644e-20,
[0; 27; 20; 3],3.25708035626e-19,
[0; 27; 19; 4],6.78286983654e-18,
[0; 27; 18; 5],1.13002611387e-16,
[0; 27; 17; 6],1.56885292018e-15,
[0; 27; 16; 7],1.86693497354e-14,
[0; 27; 15; 8],1.94394603966e-13,
[0; 27; 14; 9],1.79923005528e-12,
[0; 27; 13; 10],1.49875863487e-11,
[0; 27; 12; 11],1.13496903805e-10,
[0; 27; 11; 12],7.87857673289e-10,
[0; 27; 10; 13],5.04834954869e-09,
[0; 27; 9; 14],3.0037679791e-08,
[0; 27; 8; 15],1.66809248307e-07,
[0; 27; 7; 16],8.68450648311e-07,
[0; 27; 6; 17],4.25540817336e-06,
[0; 27; 5; 18],1.96930833644e-05,
[0; 27; 4; 19],8.63386233137e-05,
[0; 27; 3; 20],0.000359600365817,
[0; 27; 2; 21],0.00142641478328,
[0; 27; 1; 22],0.0054009250615,
[0; 27; 0; 23],0.0195607416203,
[0; 26; 24; 0],9.01599065962e-25,
[0; 26; 23; 1],7.51032021352e-23,
[0; 26; 22; 2],3.12804836645e-21,
[0; 26; 21; 3],8.68554762398e-20,
[0; 26; 20; 4],1.80876529126e-18,
[0; 26; 19; 5],3.01340297286e-17,
[0; 26; 18; 6],4.18360779067e-16,
[0; 26; 17; 7],4.97849326696e-15,
[0; 26; 16; 8],5.18385611012e-14,
[0; 26; 15; 9],4.79794681812e-13,
[0; 26; 14; 10],3.99668969633e-12,
[0; 26; 13; 11],3.02658410401e-11,
[0; 26; 12; 12],2.1009537972e-10,
[0; 26; 11; 13],1.34622654745e-09,
[0; 26; 10; 14],8.01004795098e-09,
[0; 26; 9; 15],4.44824662526e-08,
[0; 26; 8; 16],2.31586839744e-07,
[0; 26; 7; 17],1.13477551385e-06,
[0; 26; 6; 18],5.2514889016e-06,
[0; 26; 5; 19],2.3023632903e-05,
[0; 26; 4; 20],9.5893430965e-05,
[0; 26; 3; 21],0.00038037727586,
[0; 26; 2; 22],0.00144024668428,
[0; 26; 1; 23],0.00521619776979,
[0; 26; 0; 24],0.0181045530783,
[0; 25; 25; 0],2.40426417792e-25,
[0; 25; 24; 1],2.00275205862e-23,
[0; 25; 23; 2],8.34146231755e-22,
[0; 25; 22; 3],2.31614603501e-20,
[0; 25; 21; 4],4.82337411408e-19,
[0; 25; 20; 5],8.0357412677e-18,
[0; 25; 19; 6],1.11562874512e-16,
[0; 25; 18; 7],1.32759820564e-15,
[0; 25; 17; 8],1.38236163053e-14,
[0; 25; 16; 9],1.27945248591e-13,
[0; 25; 15; 10],1.06578391992e-12,
[0; 25; 14; 11],8.0708909508e-12,
[0; 25; 13; 12],5.60254346391e-11,
[0; 25; 12; 13],3.58993746288e-10,
[0; 25; 11; 14],2.13601278872e-09,
[0; 25; 10; 15],1.18619910107e-08,
[0; 25; 9; 16],6.17564906503e-08,
[0; 25; 8; 17],3.02606803947e-07,
[0; 25; 7; 18],1.4003970416e-06,
[0; 25; 6; 19],6.13963544595e-06,
[0; 25; 5; 20],2.55715816121e-05,
[0; 25; 4; 21],0.000101433940315,
[0; 25; 3; 22],0.000384065782796,
[0; 25; 2; 23],0.00139098607311,
[0; 25; 1; 24],0.00482788082494,
[0; 25; 0; 25],0.016086498896,
[0; 24; 26; 0],6.4113711465e-26,
[0; 24; 25; 1],5.34067216081e-24,
[0; 24; 24; 2],2.22438995322e-22,
[0; 24; 23; 3],6.17638943187e-21,
[0; 24; 22; 4],1.28623309817e-19,
[0; 24; 21; 5],2.14286433985e-18,
[0; 24; 20; 6],2.97500998948e-17,
[0; 24; 19; 7],3.54026188467e-16,
[0; 24; 18; 8],3.6862976845e-15,
[0; 24; 17; 9],3.41187329862e-14,
[0; 24; 16; 10],2.8420904555e-13,
[0; 24; 15; 11],2.15223758869e-12,
[0; 24; 14; 12],1.49401159163e-11,
[0; 24; 13; 13],9.57316657572e-11,
[0; 24; 12; 14],5.69603410805e-10,
[0; 24; 11; 15],3.1631976055e-09,
[0; 24; 10; 16],1.64683975206e-08,
[0; 24; 9; 17],8.0695147787e-08,
[0; 24; 8; 18],3.73439211408e-07,
[0; 24; 7; 19],1.6372361203e-06,
[0; 24; 6; 20],6.81908843563e-06,
[0; 24; 5; 21],2.70490507733e-05,
[0; 24; 4; 22],0.000102417542165,
[0; 24; 3; 23],0.000370929619808,
[0; 24; 2; 24],0.00128743488773,
[0; 24; 1; 25],0.00428973304253,
[0; 24; 0; 26],0.0137436446985,
[0; 23; 27; 0],1.70969897384e-26,
[0; 23; 26; 1],1.42417924408e-24,
[0; 23; 25; 2],5.93170654689e-23,
[0; 23; 24; 3],1.64703718322e-21,
[0; 23; 23; 4],3.42995493133e-20,
[0; 23; 22; 5],5.71430491108e-19,
[0; 23; 21; 6],7.9333599786e-18,
[0; 23; 20; 7],9.44069836706e-17,
[0; 23; 19; 8],9.83012716692e-16,
[0; 23; 18; 9],9.09832880396e-15,
[0; 23; 17; 10],7.5789078877e-14,
[0; 23; 16; 11],5.73930024132e-13,
[0; 23; 15; 12],3.98403091436e-12,
[0; 23; 14; 13],2.55284442234e-11,
[0; 23; 13; 14],1.51894243009e-10,
[0; 23; 12; 15],8.43519362175e-10,
[0; 23; 11; 16],4.39157267585e-09,
[0; 23; 10; 17],2.15187060946e-08,
[0; 23; 9; 18],9.95837897923e-08,
[0; 23; 8; 19],4.36596299112e-07,
[0; 23; 7; 20],1.81842358436e-06,
[0; 23; 6; 21],7.21308021226e-06,
[0; 23; 5; 22],2.73113446003e-05,
[0; 23; 4; 23],9.89145653653e-05,
[0; 23; 3; 24],0.00034331597035,
[0; 23; 2; 25],0.0011439288123,
[0; 23; 1; 26],0.00366497192267,
[0; 23; 0; 27],0.011307117071,
[0; 22; 28; 0],4.55919726739e-27,
[0; 22; 27; 1],3.79781132073e-25,
[0; 22; 26; 2],1.58178841383e-23,
[0; 22; 25; 3],4.39209915893e-22,
[0; 22; 24; 4],9.14654649124e-21,
[0; 22; 23; 5],1.52381464423e-19,
[0; 22; 22; 6],2.11556266274e-18,
[0; 22; 21; 7],2.51751956666e-17,
[0; 22; 20; 8],2.62136724671e-16,
[0; 22; 19; 9],2.42622101643e-15,
[0; 22; 18; 10],2.02104210508e-14,
[0; 22; 17; 11],1.53048006564e-13,
[0; 22; 16; 12],1.06240824472e-12,
[0; 22; 15; 13],6.80758513195e-12,
[0; 22; 14; 14],4.0505131503e-11,
[0; 22; 13; 15],2.24938496769e-10,
[0; 22; 12; 16],1.17108604788e-09,
[0; 22; 11; 17],5.73832163005e-09,
[0; 22; 10; 18],2.65556773003e-08,
[0; 22; 9; 19],1.16425679861e-07,
[0; 22; 8; 20],4.84912956238e-07,
[0; 22; 7; 21],1.92348805822e-06,
[0; 22; 6; 22],7.28302523286e-06,
[0; 22; 5; 23],2.63772174529e-05,
[0; 22; 4; 24],9.15509255036e-05,
[0; 22; 3; 25],0.000305047683537,
[0; 22; 2; 26],0.000977325846865,
[0; 22; 1; 27],0.00301523122146,
[0; 22; 0; 28],0.00897031287674,
[0; 21; 29; 0],1.21578593899e-27,
[0; 21; 28; 1],1.01274968638e-25,
[0; 21; 27; 2],4.21810244043e-24,
[0; 21; 26; 3],1.17122644337e-22,
[0; 21; 25; 4],2.43907906638e-21,
[0; 21; 24; 5],4.06350572137e-20,
[0; 21; 23; 6],5.6415004387e-19,
[0; 21; 22; 7],6.71338551674e-18,
[0; 21; 21; 8],6.99031266378e-17,
[0; 21; 20; 9],6.46992271591e-16,
[0; 21; 19; 10],5.38944561808e-15,
[0; 21; 18; 11],4.08128017846e-14,
[0; 21; 17; 12],2.83308865497e-13,
[0; 21; 16; 13],1.81535603671e-12,
[0; 21; 15; 14],1.08013684099e-11,
[0; 21; 14; 15],5.99835991887e-11,
[0; 21; 13; 16],3.12289613029e-10,
[0; 21; 12; 17],1.53021910263e-09,
[0; 21; 11; 18],7.08151395268e-09,
[0; 21; 10; 19],3.1046847989e-08,
[0; 21; 9; 20],1.29310121772e-07,
[0; 21; 8; 21],5.12930149289e-07,
[0; 21; 7; 22],1.94214006373e-06,
[0; 21; 6; 23],7.03392466002e-06,
[0; 21; 5; 24],2.44135801548e-05,
[0; 21; 4; 25],8.13460490114e-05,
[0; 21; 3; 26],0.00026062022605,
[0; 21; 2; 27],0.000804061659731,
[0; 21; 1; 28],0.00239208343581,
[0; 21; 0; 29],0.00687105344983,
[0; 20; 30; 0],3.24209584004e-28,
[0; 20; 29; 1],2.70066583261e-26,
[0; 20; 28; 2],1.12482731839e-24,
[0; 20; 27; 3],3.12327051827e-23,
[0; 20; 26; 4],6.50421084914e-22,
[0; 20; 25; 5],1.08360152661e-20,
[0; 20; 24; 6],1.50440011825e-19,
[0; 20; 23; 7],1.7902361393e-18,
[0; 20; 22; 8],1.86408337857e-17,
[0; 20; 21; 9],1.72531272569e-16,
[0; 20; 20; 10],1.43718549936e-15,
[0; 20; 19; 11],1.08834138184e-14,
[0; 20; 18; 12],7.55490308628e-14,
[0; 20; 17; 13],4.8409494353e-13,
[0; 20; 16; 14],2.88036491172e-12,
[0; 20; 15; 15],1.59956264638e-11,
[0; 20; 14; 16],8.32772302111e-11,
[0; 20; 13; 17],4.08058427711e-10,
[0; 20; 12; 18],1.8884037223e-09,
[0; 20; 11; 19],8.2791594707e-09,
[0; 20; 10; 20],3.44826991682e-08,
[0; 20; 9; 21],1.36781373259e-07,
[0; 20; 8; 22],5.17904017429e-07,
[0; 20; 7; 23],1.87571324425e-06,
[0; 20; 6; 24],6.51028804675e-06,
[0; 20; 5; 25],2.16922797546e-05,
[0; 20; 4; 26],6.94987270049e-05,
[0; 20; 3; 27],0.000214416442775,
[0; 20; 2; 28],0.000637888916751,
[0; 20; 1; 29],0.00183228092149,
[0; 20; 0; 30],0.00508763335465,
[0; 19; 31; 0],8.64558891403e-29,
[0; 19; 30; 1],7.20177555969e-27,
[0; 19; 29; 2],2.99953951824e-25,
[0; 19; 28; 3],8.32872138904e-24,
[0; 19; 27; 4],1.73445622789e-22,
[0; 19; 26; 5],2.88960407338e-21,
[0; 19; 25; 6],4.01173365204e-20,
[0; 19; 24; 7],4.77396304215e-19,
[0; 19; 23; 8],4.9708890137e-18,
[0; 19; 22; 9],4.60083393904e-17,
[0; 19; 21; 10],3.83249466819e-16,
[0; 19; 20; 11],2.90224368734e-15,
[0; 19; 19; 12],2.0146408247e-14,
[0; 19; 18; 13],1.2909198505e-13,
[0; 19; 17; 14],7.68097310438e-13,
[0; 19; 16; 15],4.26550039392e-12,
[0; 19; 15; 16],2.22072614083e-11,
[0; 19; 14; 17],1.08815580814e-10,
[0; 19; 13; 18],5.0357432637e-10,
[0; 19; 12; 19],2.20777586071e-09,
[0; 19; 11; 20],9.19538645257e-09,
[0; 19; 10; 21],3.64750328996e-08,
[0; 19; 9; 22],1.38107738097e-07,
[0; 19; 8; 23],5.00190198886e-07,
[0; 19; 7; 24],1.73607681393e-06,
[0; 19; 6; 25],5.78460793942e-06,
[0; 19; 5; 26],1.85329938836e-05,
[0; 19; 4; 27],5.71777181214e-05,
[0; 19; 3; 28],0.000170103711277,
[0; 19; 2; 29],0.000488608246142,
[0; 19; 1; 30],0.00135670222905,
[0; 19; 0; 31],0.00364559018033,
[0; 18; 32; 0],2.30549037901e-29,
[0; 18; 31; 1],1.9204734842e-27,
[0; 18; 30; 2],7.99877205535e-26,
[0; 18; 29; 3],2.22099237228e-24,
[0; 18; 28; 4],4.6252166116e-23,
[0; 18; 27; 5],7.70561086883e-22,
[0; 18; 26; 6],1.06979564144e-20,
[0; 18; 25; 7],1.27305681231e-19,
[0; 18; 24; 8],1.32557040477e-18,
[0; 18; 23; 9],1.22688905144e-17,
[0; 18; 22; 10],1.02199857904e-16,
[0; 18; 21; 11],7.73931650607e-16,
[0; 18; 20; 12],5.37237553704e-15,
[0; 18; 19; 13],3.44245293755e-14,
[0; 18; 18; 14],2.04825949622e-13,
[0; 18; 17; 15],1.13746677267e-12,
[0; 18; 16; 16],5.92193638051e-12,
[0; 18; 15; 17],2.90174882415e-11,
[0; 18; 14; 18],1.34286487145e-10,
[0; 18; 13; 19],5.88740230016e-10,
[0; 18; 12; 20],2.45210305608e-09,
[0; 18; 11; 21],9.72667544807e-09,
[0; 18; 10; 22],3.68287301901e-08,
[0; 18; 9; 23],1.33384053148e-07,
[0; 18; 8; 24],4.62953817436e-07,
[0; 18; 7; 25],1.54256211847e-06,
[0; 18; 6; 26],4.94213170643e-06,
[0; 18; 5; 27],1.52473915118e-05,
[0; 18; 4; 28],4.53609897118e-05,
[0; 18; 3; 29],0.000130295532414,
[0; 18; 2; 30],0.000361787261383,
[0; 18; 1; 31],0.000972157382237,
[0; 18; 0; 32],0.00253064718363,
[0; 17; 33; 0],6.14797434919e-30,
[0; 17; 32; 1],5.12126262883e-28,
[0; 17; 31; 2],2.13300588322e-26,
[0; 17; 30; 3],5.92264633105e-25,
[0; 17; 29; 4],1.23339109746e-23,
[0; 17; 28; 5],2.05482956675e-22,
[0; 17; 27; 6],2.85278837958e-21,
[0; 17; 26; 7],3.39481816901e-20,
[0; 17; 25; 8],3.53485441568e-19,
[0; 17; 24; 9],3.27170413993e-18,
[0; 17; 23; 10],2.7253295464e-17,
[0; 17; 22; 11],2.06381773669e-16,
[0; 17; 21; 12],1.43263347775e-15,
[0; 17; 20; 13],9.17987450785e-15,
[0; 17; 19; 14],5.46202532784e-14,
